指标名称,汇率：美元兑人民币（日）
指标编码,GM0000000553
2015-06-01 00:00:00,6.20055
2015-05-31 00:00:00,6.20641
2015-05-29 00:00:00,6.19982
2015-05-28 00:00:00,6.20187
2015-05-27 00:00:00,6.20209
2015-05-26 00:00:00,6.20503
2015-05-25 00:00:00,6.20135
2015-05-24 00:00:00,6.21834
2015-05-22 00:00:00,6.20027
2015-05-21 00:00:00,6.1946
2015-05-20 00:00:00,6.20171
2015-05-19 00:00:00,6.20835
2015-05-18 00:00:00,6.20364
2015-05-17 00:00:00,6.2065
2015-05-15 00:00:00,6.20449
2015-05-14 00:00:00,6.20113
2015-05-13 00:00:00,6.20448
2015-05-12 00:00:00,6.20706
2015-05-11 00:00:00,6.21008
2015-05-10 00:00:00,6.21098
2015-05-08 00:00:00,6.20643
2015-05-07 00:00:00,6.20442
2015-05-06 00:00:00,6.20418
2015-05-05 00:00:00,6.20647
2015-05-04 00:00:00,6.20932
2015-05-03 00:00:00,6.21585
2015-05-01 00:00:00,6.21066
2015-04-30 00:00:00,6.2046
2015-04-29 00:00:00,6.20226
2015-04-28 00:00:00,6.20386
2015-04-27 00:00:00,6.2179
2015-04-26 00:00:00,6.20069
2015-04-24 00:00:00,6.19369
2015-04-23 00:00:00,6.19836
2015-04-22 00:00:00,6.19605
2015-04-21 00:00:00,6.19875
2015-04-20 00:00:00,6.19957
2015-04-19 00:00:00,6.19074
2015-04-17 00:00:00,6.1977
2015-04-16 00:00:00,6.19672
2015-04-15 00:00:00,6.20742
2015-04-14 00:00:00,6.21102
2015-04-13 00:00:00,6.21864
2015-04-12 00:00:00,6.21406
2015-04-10 00:00:00,6.20982
2015-04-09 00:00:00,6.20344
2015-04-08 00:00:00,6.20516
2015-04-07 00:00:00,6.20034
2015-04-06 00:00:00,6.16742
2015-04-05 00:00:00,6.13553
2015-04-04 00:00:00,6.14551
2015-04-03 00:00:00,6.14892
2015-04-02 00:00:00,6.20066
2015-04-01 00:00:00,6.19877
2015-03-31 00:00:00,6.19871
2015-03-30 00:00:00,6.21012
2015-03-29 00:00:00,6.21679
2015-03-28 00:00:00,6.20985
2015-03-27 00:00:00,6.2142
2015-03-26 00:00:00,6.21044
2015-03-25 00:00:00,6.2138
2015-03-24 00:00:00,6.20583
2015-03-23 00:00:00,6.21544
2015-03-22 00:00:00,6.21275
2015-03-21 00:00:00,6.21275
2015-03-20 00:00:00,6.20795
2015-03-19 00:00:00,6.19769
2015-03-18 00:00:00,6.22935
2015-03-17 00:00:00,6.24856
2015-03-16 00:00:00,6.26617
2015-03-15 00:00:00,6.25969
2015-03-14 00:00:00,6.2585
2015-03-13 00:00:00,6.2614
2015-03-12 00:00:00,6.26306
2015-03-11 00:00:00,6.2646
2015-03-10 00:00:00,6.262
2015-03-09 00:00:00,6.261
2015-03-08 00:00:00,6.26344
2015-03-07 00:00:00,6.2646
2015-03-06 00:00:00,6.25985
2015-03-05 00:00:00,6.26492
2015-03-04 00:00:00,6.26669
2015-03-03 00:00:00,6.27487
2015-03-02 00:00:00,6.27565
2015-03-01 00:00:00,6.27461
2015-02-28 00:00:00,6.26515
2015-02-27 00:00:00,6.26816
2015-02-26 00:00:00,6.25888
2015-02-25 00:00:00,6.25766
2015-02-24 00:00:00,6.24814
2015-02-23 00:00:00,6.2559
2015-02-22 00:00:00,6.25254
2015-02-21 00:00:00,6.25495
2015-02-20 00:00:00,6.25207
2015-02-19 00:00:00,6.25517
2015-02-18 00:00:00,6.25229
2015-02-17 00:00:00,6.25972
2015-02-16 00:00:00,6.24683
2015-02-15 00:00:00,6.23206
2015-02-14 00:00:00,6.23935
2015-02-13 00:00:00,6.23672
2015-02-12 00:00:00,6.2432
2015-02-11 00:00:00,6.23905
2015-02-10 00:00:00,6.23983
2015-02-09 00:00:00,6.24968
2015-02-08 00:00:00,6.24673
2015-02-07 00:00:00,6.2456
2015-02-06 00:00:00,6.24495
2015-02-05 00:00:00,6.25045
2015-02-04 00:00:00,6.24955
2015-02-03 00:00:00,6.26234
2015-02-02 00:00:00,6.26046
2015-01-31 00:00:00,6.251
2015-01-30 00:00:00,6.2525
2015-01-29 00:00:00,6.2461
2015-01-28 00:00:00,6.2473
2015-01-27 00:00:00,6.24295
2015-01-26 00:00:00,6.2535
2015-01-24 00:00:00,6.23165
2015-01-23 00:00:00,6.23045
2015-01-22 00:00:00,6.2133
2015-01-21 00:00:00,6.21115
2015-01-20 00:00:00,6.21695
2015-01-19 00:00:00,6.2197
2015-01-17 00:00:00,6.20995
2015-01-16 00:00:00,6.2043
2015-01-15 00:00:00,6.1871
2015-01-14 00:00:00,6.1995
2015-01-13 00:00:00,6.19795
2015-01-12 00:00:00,6.2017
2015-01-10 00:00:00,6.20455
2015-01-09 00:00:00,6.20955
2015-01-08 00:00:00,6.21505
2015-01-07 00:00:00,6.212
2015-01-06 00:00:00,6.21125
2015-01-05 00:00:00,6.22035
2015-01-03 00:00:00,6.20615
2015-01-02 00:00:00,6.2104
2015-01-01 00:00:00,6.2037
2014-12-31 00:00:00,6.2068
2014-12-30 00:00:00,6.2007
2014-12-29 00:00:00,6.22225
2014-12-27 00:00:00,6.227
2014-12-26 00:00:00,6.2299
2014-12-25 00:00:00,6.2088
2014-12-24 00:00:00,6.2163
2014-12-23 00:00:00,6.22965
2014-12-22 00:00:00,6.22255
2014-12-20 00:00:00,6.2221
2014-12-19 00:00:00,6.223
2014-12-18 00:00:00,6.21415
2014-12-17 00:00:00,6.1999
2014-12-16 00:00:00,6.188
2014-12-15 00:00:00,6.191
2014-12-13 00:00:00,6.18645
2014-12-12 00:00:00,6.1837
2014-12-11 00:00:00,6.1884
2014-12-10 00:00:00,6.1754
2014-12-09 00:00:00,6.1886
2014-12-08 00:00:00,6.1727
2014-12-06 00:00:00,6.1502
2014-12-05 00:00:00,6.1502
2014-12-04 00:00:00,6.1546
2014-12-03 00:00:00,6.1503
2014-12-02 00:00:00,6.1495
2014-12-01 00:00:00,6.152
2014-11-29 00:00:00,6.1434
2014-11-28 00:00:00,6.1434
2014-11-27 00:00:00,6.139
2014-11-26 00:00:00,6.139
2014-11-25 00:00:00,6.138
2014-11-24 00:00:00,6.1417
2014-11-22 00:00:00,6.1277
2014-11-21 00:00:00,6.1249
2014-11-20 00:00:00,6.1235
2014-11-19 00:00:00,6.1195
2014-11-18 00:00:00,6.1213
2014-11-17 00:00:00,6.1247
2014-11-15 00:00:00,6.1295
2014-11-14 00:00:00,6.1309
2014-11-13 00:00:00,6.1248
2014-11-12 00:00:00,6.1262
2014-11-11 00:00:00,6.1245
2014-11-10 00:00:00,6.123
2014-11-09 00:00:00,6.12576
2014-11-08 00:00:00,6.123
2014-11-07 00:00:00,6.123
2014-11-06 00:00:00,6.112
2014-11-05 00:00:00,6.1163
2014-11-04 00:00:00,6.1155
2014-11-03 00:00:00,6.1183
2014-11-02 00:00:00,6.182
2014-11-01 00:00:00,6.1127
2014-10-31 00:00:00,6.1127
2014-10-30 00:00:00,6.1145
2014-10-29 00:00:00,6.1108
2014-10-28 00:00:00,6.1135
2014-10-27 00:00:00,6.1165
2014-10-26 00:00:00,6.13553
2014-10-25 00:00:00,6.1173
2014-10-24 00:00:00,6.1191
2014-10-23 00:00:00,6.1188
2014-10-22 00:00:00,6.1185
2014-10-21 00:00:00,6.121
2014-10-20 00:00:00,6.1238
2014-10-19 00:00:00,6.12576
2014-10-18 00:00:00,6.1243
2014-10-17 00:00:00,6.1243
2014-10-16 00:00:00,6.1235
2014-10-15 00:00:00,6.1253
2014-10-14 00:00:00,6.1253
2014-10-13 00:00:00,6.1255
2014-10-11 00:00:00,6.1313
2014-10-10 00:00:00,6.1313
2014-10-09 00:00:00,6.1303
2014-10-08 00:00:00,6.139
2014-10-07 00:00:00,6.139
2014-10-06 00:00:00,6.139
2014-10-04 00:00:00,6.139
2014-10-03 00:00:00,6.139
2014-10-02 00:00:00,6.1385
2014-10-01 00:00:00,6.1385
2014-09-30 00:00:00,6.1385
2014-09-29 00:00:00,6.15
2014-09-27 00:00:00,6.127
2014-09-26 00:00:00,6.127
2014-09-25 00:00:00,6.136
2014-09-24 00:00:00,6.135
2014-09-23 00:00:00,6.1373
2014-09-22 00:00:00,6.1405
2014-09-20 00:00:00,6.1407
2014-09-19 00:00:00,6.1408
2014-09-18 00:00:00,6.1405
2014-09-17 00:00:00,6.139
2014-09-16 00:00:00,6.1463
2014-09-15 00:00:00,6.142
2014-09-13 00:00:00,6.1349
2014-09-12 00:00:00,6.1349
2014-09-11 00:00:00,6.13
2014-09-10 00:00:00,6.1289
2014-09-09 00:00:00,6.1364
2014-09-08 00:00:00,6.1462
2014-09-06 00:00:00,6.1405
2014-09-05 00:00:00,6.1405
2014-09-04 00:00:00,6.1388
2014-09-03 00:00:00,6.1413
2014-09-02 00:00:00,6.1485
2014-09-01 00:00:00,6.1475
2014-08-30 00:00:00,6.1435
2014-08-29 00:00:00,6.1435
2014-08-28 00:00:00,6.1428
2014-08-27 00:00:00,6.1435
2014-08-26 00:00:00,6.1527
2014-08-25 00:00:00,6.1545
2014-08-23 00:00:00,6.1515
2014-08-22 00:00:00,6.1515
2014-08-21 00:00:00,6.1515
2014-08-20 00:00:00,6.1449
2014-08-19 00:00:00,6.1413
2014-08-18 00:00:00,6.149
2014-08-16 00:00:00,6.1505
2014-08-15 00:00:00,6.1475
2014-08-14 00:00:00,6.1525
2014-08-13 00:00:00,6.15645
2014-08-12 00:00:00,6.158
2014-08-11 00:00:00,6.1535
2014-08-08 00:00:00,6.1548
2014-08-07 00:00:00,6.1621
2014-08-06 00:00:00,6.163
2014-08-05 00:00:00,6.1707
2014-08-04 00:00:00,6.1785
2014-08-01 00:00:00,6.18075
2014-07-31 00:00:00,6.174
2014-07-30 00:00:00,6.1715
2014-07-29 00:00:00,6.1805
2014-07-28 00:00:00,6.1875
2014-07-25 00:00:00,6.1925
2014-07-24 00:00:00,6.1947
2014-07-23 00:00:00,6.1988
2014-07-22 00:00:00,6.203
2014-07-21 00:00:00,6.2093
2014-07-18 00:00:00,6.208
2014-07-17 00:00:00,6.2038
2014-07-16 00:00:00,6.204
2014-07-15 00:00:00,6.208
2014-07-14 00:00:00,6.2061
2014-07-11 00:00:00,6.204
2014-07-10 00:00:00,6.202
2014-07-09 00:00:00,6.1999
2014-07-08 00:00:00,6.2015
2014-07-07 00:00:00,6.2038
2014-07-04 00:00:00,6.2041
2014-07-03 00:00:00,6.212
2014-07-02 00:00:00,6.2106
2014-07-01 00:00:00,6.2
2014-06-30 00:00:00,6.2038
2014-06-27 00:00:00,6.2175
2014-06-26 00:00:00,6.224
2014-06-25 00:00:00,6.2344
2014-06-24 00:00:00,6.2311
2014-06-23 00:00:00,6.2255
2014-06-20 00:00:00,6.225
2014-06-19 00:00:00,6.2292
2014-06-18 00:00:00,6.2314
2014-06-17 00:00:00,6.2268
2014-06-16 00:00:00,6.227
2014-06-13 00:00:00,6.2184
2014-06-12 00:00:00,6.2185
2014-06-11 00:00:00,6.2281
2014-06-10 00:00:00,6.2245
2014-06-09 00:00:00,6.2403
2014-06-06 00:00:00,6.25175
2014-06-05 00:00:00,6.2568
2014-06-04 00:00:00,6.2504
2014-06-03 00:00:00,6.2546
2014-06-02 00:00:00,6.2479
2014-05-30 00:00:00,6.247
2014-05-29 00:00:00,6.238
2014-05-28 00:00:00,6.254
2014-05-27 00:00:00,6.2491
2014-05-26 00:00:00,6.2395
2014-05-25 00:00:00,6.2366
2014-05-23 00:00:00,6.2335
2014-05-22 00:00:00,6.2351
2014-05-21 00:00:00,6.2338
2014-05-20 00:00:00,6.2381
2014-05-19 00:00:00,6.2375
2014-05-18 00:00:00,6.2335
2014-05-16 00:00:00,6.23525
2014-05-15 00:00:00,6.2307
2014-05-14 00:00:00,6.229
2014-05-13 00:00:00,6.2291
2014-05-12 00:00:00,6.2376
2014-05-11 00:00:00,6.2277
2014-05-09 00:00:00,6.228
2014-05-08 00:00:00,6.2281
2014-05-07 00:00:00,6.2344
2014-05-06 00:00:00,6.2258
2014-05-05 00:00:00,6.2456
2014-05-04 00:00:00,6.2594
2014-05-02 00:00:00,6.25975
2014-05-01 00:00:00,6.2594
2014-04-30 00:00:00,6.2594
2014-04-29 00:00:00,6.2581
2014-04-28 00:00:00,6.253
2014-04-27 00:00:00,6.2537
2014-04-25 00:00:00,6.254
2014-04-24 00:00:00,6.2489
2014-04-23 00:00:00,6.2377
2014-04-22 00:00:00,6.2376
2014-04-21 00:00:00,6.2191
2014-04-20 00:00:00,6.2191
2014-04-18 00:00:00,6.23525
2014-04-17 00:00:00,6.219
2014-04-16 00:00:00,6.2214
2014-04-15 00:00:00,6.222
2014-04-14 00:00:00,6.2191
2014-04-13 00:00:00,6.2114
2014-04-11 00:00:00,6.2116
2014-04-10 00:00:00,6.2126
2014-04-09 00:00:00,6.2006
2014-04-08 00:00:00,6.1969
2014-04-07 00:00:00,6.2123
2014-04-06 00:00:00,6.2123
2014-04-04 00:00:00,6.21
2014-04-03 00:00:00,6.2107
2014-04-02 00:00:00,6.2057
2014-04-01 00:00:00,6.2069
2014-03-31 00:00:00,6.2172
2014-03-30 00:00:00,6.2122
2014-03-28 00:00:00,6.216
2014-03-27 00:00:00,6.216
2014-03-26 00:00:00,6.174
2014-03-25 00:00:00,6.202
2014-03-24 00:00:00,6.19425
2014-03-23 00:00:00,6.2251
2014-03-21 00:00:00,6.2274
2014-03-20 00:00:00,6.2274
2014-03-19 00:00:00,6.196
2014-03-18 00:00:00,6.196
2014-03-17 00:00:00,6.179
2014-03-14 00:00:00,6.14925
2014-03-13 00:00:00,6.138
2014-03-12 00:00:00,6.1455
2014-03-11 00:00:00,6.141
2014-03-10 00:00:00,6.1395
2014-03-09 00:00:00,6.1261
2014-03-07 00:00:00,6.12775
2014-03-06 00:00:00,6.1186
2014-03-05 00:00:00,6.1283
2014-03-04 00:00:00,6.1436
2014-03-03 00:00:00,6.1463
2014-03-02 00:00:00,6.1451
2014-02-28 00:00:00,6.1465
2014-02-27 00:00:00,6.1284
2014-02-26 00:00:00,6.1248
2014-02-25 00:00:00,6.1246
2014-02-24 00:00:00,6.0985
2014-02-23 00:00:00,6.0915
2014-02-21 00:00:00,6.0915
2014-02-20 00:00:00,6.0835
2014-02-19 00:00:00,6.0765
2014-02-18 00:00:00,6.0674
2014-02-17 00:00:00,6.0641
2014-02-16 00:00:00,6.0669
2014-02-14 00:00:00,6.0625
2014-02-13 00:00:00,6.0636
2014-02-12 00:00:00,6.0624
2014-02-11 00:00:00,6.0606
2014-02-10 00:00:00,6.0594
2014-02-09 00:00:00,6.0634
2014-02-07 00:00:00,6.064
2014-02-06 00:00:00,6.061
2014-02-05 00:00:00,6.061
2014-02-04 00:00:00,6.061
2014-02-03 00:00:00,6.061
2014-02-02 00:00:00,6.061
2014-01-31 00:00:00,6.061
2014-01-30 00:00:00,6.061
2014-01-29 00:00:00,6.0556
2014-01-28 00:00:00,6.0509
2014-01-27 00:00:00,6.0481
2014-01-24 00:00:00,6.10245
2014-01-23 00:00:00,6.0518
2014-01-22 00:00:00,6.0513
2014-01-21 00:00:00,6.0506
2014-01-20 00:00:00,6.0528
2014-01-19 00:00:00,6.0503
2014-01-17 00:00:00,6.102
2014-01-16 00:00:00,6.0558
2014-01-15 00:00:00,6.046
2014-01-14 00:00:00,6.0412
2014-01-13 00:00:00,6.0433
2014-01-12 00:00:00,6.0522
2014-01-10 00:00:00,6.09875
2014-01-09 00:00:00,6.055
2014-01-08 00:00:00,6.0513
2014-01-07 00:00:00,6.0512
2014-01-06 00:00:00,6.0527
2014-01-05 00:00:00,6.0515
2014-01-03 00:00:00,6.1031
2014-01-02 00:00:00,6.0507
2014-01-01 00:00:00,6.054
2013-12-31 00:00:00,6.054
2013-12-30 00:00:00,6.0618
2013-12-29 00:00:00,6.0687
2013-12-27 00:00:00,6.071
2013-12-26 00:00:00,6.0715
2013-12-25 00:00:00,6.0715
2013-12-24 00:00:00,6.0715
2013-12-23 00:00:00,6.0702
2013-12-22 00:00:00,6.0714
2013-12-20 00:00:00,6.1165
2013-12-19 00:00:00,6.0713
2013-12-18 00:00:00,6.113
2013-12-17 00:00:00,6.0711
2013-12-16 00:00:00,6.0715
2013-12-15 00:00:00,6.0713
2013-12-13 00:00:00,6.072
2013-12-12 00:00:00,6.0715
2013-12-11 00:00:00,6.0717
2013-12-10 00:00:00,6.071
2013-12-09 00:00:00,6.0723
2013-12-08 00:00:00,6.0818
2013-12-06 00:00:00,6.083
2013-12-05 00:00:00,6.0913
2013-12-04 00:00:00,6.0916
2013-12-03 00:00:00,6.0924
2013-12-02 00:00:00,6.093
2013-11-29 00:00:00,6.0925
2013-11-28 00:00:00,6.0924
2013-11-27 00:00:00,6.0924
2013-11-26 00:00:00,6.0927
2013-11-25 00:00:00,6.0926
2013-11-24 00:00:00,6.0937
2013-11-22 00:00:00,6.137
2013-11-21 00:00:00,6.0929
2013-11-20 00:00:00,6.0928
2013-11-19 00:00:00,6.093
2013-11-18 00:00:00,6.0921
2013-11-15 00:00:00,6.1315
2013-11-14 00:00:00,6.0922
2013-11-13 00:00:00,6.0929
2013-11-12 00:00:00,6.092
2013-11-11 00:00:00,6.1375
2013-11-10 00:00:00,6.0906
2013-11-08 00:00:00,6.1375
2013-11-07 00:00:00,6.0909
2013-11-06 00:00:00,6.0927
2013-11-05 00:00:00,6.0968
2013-11-04 00:00:00,6.099
2013-11-03 00:00:00,6.0995
2013-11-01 00:00:00,6.0995
2013-10-31 00:00:00,6.144
2013-10-30 00:00:00,6.1373
2013-10-29 00:00:00,6.1347
2013-10-28 00:00:00,6.086
2013-10-25 00:00:00,6.084
2013-10-24 00:00:00,6.082
2013-10-23 00:00:00,6.0835
2013-10-22 00:00:00,6.093
2013-10-21 00:00:00,6.0926
2013-10-18 00:00:00,6.138
2013-10-17 00:00:00,6.0982
2013-10-16 00:00:00,6.0998
2013-10-15 00:00:00,6.1027
2013-10-14 00:00:00,6.1079
2013-10-11 00:00:00,6.116
2013-10-10 00:00:00,6.1158
2013-10-09 00:00:00,6.1211
2013-10-08 00:00:00,6.1211
2013-10-07 00:00:00,6.1215
2013-10-04 00:00:00,6.14
2013-10-03 00:00:00,6.1215
2013-10-02 00:00:00,6.1215
2013-10-01 00:00:00,6.1215
2013-09-30 00:00:00,6.1215
2013-09-27 00:00:00,6.1197
2013-09-26 00:00:00,6.1214
2013-09-25 00:00:00,6.12
2013-09-24 00:00:00,6.1209
2013-09-23 00:00:00,6.121
2013-09-20 00:00:00,6.1212
2013-09-19 00:00:00,6.1212
2013-09-18 00:00:00,6.1212
2013-09-17 00:00:00,6.1215
2013-09-16 00:00:00,6.1203
2013-09-15 00:00:00,6.1188
2013-09-13 00:00:00,6.1188
2013-09-12 00:00:00,6.118
2013-09-11 00:00:00,6.1185
2013-09-10 00:00:00,6.12
2013-09-09 00:00:00,6.121
2013-09-06 00:00:00,6.1205
2013-09-05 00:00:00,6.1199
2013-09-04 00:00:00,6.1201
2013-09-03 00:00:00,6.1206
2013-09-02 00:00:00,6.1196
2013-08-30 00:00:00,6.1195
2013-08-29 00:00:00,6.1205
2013-08-28 00:00:00,6.1204
2013-08-27 00:00:00,6.1217
2013-08-26 00:00:00,6.1212
2013-08-25 00:00:00,6.121
2013-08-23 00:00:00,6.121
2013-08-22 00:00:00,6.1211
2013-08-21 00:00:00,6.1234
2013-08-20 00:00:00,6.1246
2013-08-19 00:00:00,6.1229
2013-08-16 00:00:00,6.115
2013-08-15 00:00:00,6.1125
2013-08-14 00:00:00,6.1196
2013-08-13 00:00:00,6.1218
2013-08-12 00:00:00,6.1223
2013-08-11 00:00:00,6.1219
2013-08-09 00:00:00,6.1219
2013-08-08 00:00:00,6.1214
2013-08-07 00:00:00,6.1192
2013-08-06 00:00:00,6.1217
2013-08-05 00:00:00,6.1247
2013-08-04 00:00:00,6.1295
2013-08-02 00:00:00,6.1295
2013-08-01 00:00:00,6.1305
2013-07-31 00:00:00,6.1289
2013-07-30 00:00:00,6.1317
2013-07-29 00:00:00,6.1325
2013-07-28 00:00:00,6.1317
2013-07-26 00:00:00,6.1317
2013-07-25 00:00:00,6.1347
2013-07-24 00:00:00,6.136
2013-07-23 00:00:00,6.1374
2013-07-22 00:00:00,6.1409
2013-07-19 00:00:00,6.1379
2013-07-18 00:00:00,6.1413
2013-07-17 00:00:00,6.1353
2013-07-16 00:00:00,6.20668
2013-07-15 00:00:00,6.167
2013-07-12 00:00:00,6.1375
2013-07-11 00:00:00,6.1352
2013-07-10 00:00:00,6.1341
2013-07-09 00:00:00,6.1295
2013-07-08 00:00:00,6.1338
2013-07-05 00:00:00,6.179
2013-07-04 00:00:00,6.1258
2013-07-03 00:00:00,6.1308
2013-07-02 00:00:00,6.133
2013-07-01 00:00:00,6.1327
2013-06-28 00:00:00,6.1775
2013-06-27 00:00:00,6.149
2013-06-26 00:00:00,6.147
2013-06-25 00:00:00,6.1453
2013-06-24 00:00:00,6.1451
2013-06-21 00:00:00,6.1334
2013-06-20 00:00:00,6.1282
2013-06-19 00:00:00,6.1269
2013-06-18 00:00:00,6.1285
2013-06-17 00:00:00,6.125
2013-06-14 00:00:00,6.1308
2013-06-13 00:00:00,6.1344
2013-06-12 00:00:00,6.1335
2013-06-11 00:00:00,6.1335
2013-06-10 00:00:00,6.1335
2013-06-07 00:00:00,6.1335
2013-06-06 00:00:00,6.1362
2013-06-05 00:00:00,6.1278
2013-06-04 00:00:00,6.1287
2013-06-03 00:00:00,6.1317
2013-05-31 00:00:00,6.1348
2013-05-30 00:00:00,6.1309
2013-05-29 00:00:00,6.1267
2013-05-28 00:00:00,6.1215
2013-05-27 00:00:00,6.1212
2013-05-24 00:00:00,6.1316
2013-05-23 00:00:00,6.134
2013-05-22 00:00:00,6.1311
2013-05-21 00:00:00,6.1356
2013-05-20 00:00:00,6.1389
2013-05-17 00:00:00,6.1413
2013-05-16 00:00:00,6.149
2013-05-15 00:00:00,6.1459
2013-05-14 00:00:00,6.1428
2013-05-13 00:00:00,6.1466
2013-05-10 00:00:00,6.14035
2013-05-09 00:00:00,6.13
2013-05-08 00:00:00,6.1411
2013-05-07 00:00:00,6.15435
2013-05-06 00:00:00,6.167
2013-05-05 00:00:00,6.1548
2013-05-03 00:00:00,6.1557
2013-05-02 00:00:00,6.15535
2013-05-01 00:00:00,6.1646
2013-04-30 00:00:00,6.165
2013-04-29 00:00:00,6.165
2013-04-28 00:00:00,6.1472
2013-04-26 00:00:00,6.16385
2013-04-25 00:00:00,6.17155
2013-04-24 00:00:00,6.18065
2013-04-23 00:00:00,6.1793
2013-04-22 00:00:00,6.1826
2013-04-21 00:00:00,6.18625
2013-04-19 00:00:00,6.1776
2013-04-18 00:00:00,6.21225
2013-04-17 00:00:00,6.1723
2013-04-16 00:00:00,6.1828
2013-04-15 00:00:00,6.1874
2013-04-14 00:00:00,6.19245
2013-04-12 00:00:00,6.1927
2013-04-11 00:00:00,6.1954
2013-04-10 00:00:00,6.19435
2013-04-09 00:00:00,6.2025
2013-04-08 00:00:00,6.2017
2013-04-07 00:00:00,6.1662
2013-04-05 00:00:00,6.20205
2013-04-04 00:00:00,6.2015
2013-04-03 00:00:00,6.201
2013-04-02 00:00:00,6.19725
2013-04-01 00:00:00,6.19675
2013-03-31 00:00:00,6.2146
2013-03-29 00:00:00,6.2112
2013-03-28 00:00:00,6.21515
2013-03-27 00:00:00,6.214
2013-03-26 00:00:00,6.20935
2013-03-25 00:00:00,6.2123
2013-03-24 00:00:00,6.20215
2013-03-22 00:00:00,6.2114
2013-03-21 00:00:00,6.2143
2013-03-20 00:00:00,6.2119
2013-03-19 00:00:00,6.2157
2013-03-18 00:00:00,6.2158
2013-03-17 00:00:00,6.2769
2013-03-15 00:00:00,6.2133
2013-03-14 00:00:00,6.2163
2013-03-13 00:00:00,6.2138
2013-03-12 00:00:00,6.2162
2013-03-11 00:00:00,6.2192
2013-03-10 00:00:00,6.2697
2013-03-08 00:00:00,6.215
2013-03-07 00:00:00,6.22
2013-03-06 00:00:00,6.2189
2013-03-05 00:00:00,6.2215
2013-03-04 00:00:00,6.2225
2013-03-01 00:00:00,6.22305
2013-02-28 00:00:00,6.2214
2013-02-27 00:00:00,6.227
2013-02-26 00:00:00,6.2284
2013-02-25 00:00:00,6.2351
2013-02-22 00:00:00,6.2353
2013-02-21 00:00:00,6.2412
2013-02-20 00:00:00,6.2381
2013-02-19 00:00:00,6.2461
2013-02-18 00:00:00,6.2437
2013-02-17 00:00:00,6.22275
2013-02-15 00:00:00,6.23145
2013-02-14 00:00:00,6.2319
2013-02-13 00:00:00,6.2345
2013-02-12 00:00:00,6.2325
2013-02-11 00:00:00,6.2314
2013-02-10 00:00:00,6.2524
2013-02-08 00:00:00,6.23155
2013-02-07 00:00:00,6.2325
2013-02-06 00:00:00,6.2318
2013-02-05 00:00:00,6.2295
2013-02-04 00:00:00,6.2335
2013-02-03 00:00:00,6.2314
2013-02-01 00:00:00,6.2316
2013-01-31 00:00:00,6.2188
2013-01-30 00:00:00,6.2205
2013-01-29 00:00:00,6.2264
2013-01-28 00:00:00,6.2246
2013-01-27 00:00:00,6.2205
2013-01-25 00:00:00,6.2226
2013-01-24 00:00:00,6.2205
2013-01-23 00:00:00,6.2226
2013-01-22 00:00:00,6.2238
2013-01-21 00:00:00,6.2214
2013-01-18 00:00:00,6.2154
2013-01-17 00:00:00,6.2195
2013-01-16 00:00:00,6.2206
2013-01-15 00:00:00,6.2146
2013-01-14 00:00:00,6.2192
2013-01-13 00:00:00,6.2172
2013-01-11 00:00:00,6.2168
2013-01-10 00:00:00,6.2256
2013-01-09 00:00:00,6.2262
2013-01-08 00:00:00,6.2251
2013-01-07 00:00:00,6.2308
2013-01-04 00:00:00,6.2316
2013-01-03 00:00:00,6.2335
2013-01-02 00:00:00,6.2342
2013-01-01 00:00:00,6.2386
2012-12-31 00:00:00,6.2316
2012-12-30 00:00:00,6.2358
2012-12-29 00:00:00,6.2357
2012-12-28 00:00:00,6.2357
2012-12-27 00:00:00,6.2408
2012-12-26 00:00:00,6.2427
2012-12-25 00:00:00,6.2353
2012-12-24 00:00:00,6.2364
2012-12-23 00:00:00,6.2354
2012-12-22 00:00:00,6.2352
2012-12-21 00:00:00,6.2352
2012-12-20 00:00:00,6.2351
2012-12-19 00:00:00,6.2336
2012-12-18 00:00:00,6.2374
2012-12-17 00:00:00,6.242
2012-12-16 00:00:00,6.2463
2012-12-15 00:00:00,6.2462
2012-12-14 00:00:00,6.246
2012-12-13 00:00:00,6.247
2012-12-12 00:00:00,6.2549
2012-12-11 00:00:00,6.2462
2012-12-10 00:00:00,6.2376
2012-12-09 00:00:00,6.2254
2012-12-08 00:00:00,6.2256
2012-12-07 00:00:00,6.2254
2012-12-06 00:00:00,6.2293
2012-12-05 00:00:00,6.2266
2012-12-04 00:00:00,6.2266
2012-12-03 00:00:00,6.2303
2012-12-02 00:00:00,6.2277
2012-12-01 00:00:00,6.2276
2012-11-30 00:00:00,6.2278
2012-11-29 00:00:00,6.231
2012-11-28 00:00:00,6.2251
2012-11-27 00:00:00,6.2276
2012-11-26 00:00:00,6.2291
2012-11-25 00:00:00,6.2325
2012-11-24 00:00:00,6.2327
2012-11-23 00:00:00,6.2327
2012-11-22 00:00:00,6.238
2012-11-21 00:00:00,6.2326
2012-11-20 00:00:00,6.2315
2012-11-19 00:00:00,6.2394
2012-11-18 00:00:00,6.2406
2012-11-17 00:00:00,6.2401
2012-11-16 00:00:00,6.2403
2012-11-15 00:00:00,6.2374
2012-11-14 00:00:00,6.2311
2012-11-13 00:00:00,6.235
2012-11-12 00:00:00,6.2292
2012-11-11 00:00:00,6.2457
2012-11-10 00:00:00,6.2452
2012-11-09 00:00:00,6.2452
